sample_id,subsample_repeat,otu_id,shallow_depth,shallow_count,shallow_ra,zero_in_shallow,target_reference_ra,target_log10_reference_ra,pred_raw_shallow_ra,pred_random_forest_ra,pred_xgboost_ra,is_other,abundance_group,shallow_detection_group,log1p_shallow_count,log10_shallow_ra,shallow_rank_norm,shallow_richness,otu_mean_ra_train,otu_prevalence_train,otu_std_ra_train,otu_max_ra_train,SHAP__log1p_shallow_count,SHAP__log10_shallow_ra,SHAP__zero_in_shallow,SHAP__shallow_rank_norm,SHAP__shallow_richness,SHAP__otu_mean_ra_train,SHAP__otu_prevalence_train,SHAP__otu_std_ra_train,SHAP__otu_max_ra_train,SHAP__is_other,SHAP_base_value,SHAP_sum,SHAP_reconstructed_log_prediction,model
SRS2821987,3,207119,2000,0,0.0,1.0,0.0006036871352723557,-3.2191808850018524,0.0,5.226289441889811e-05,3.2245028892370166e-05,0.0,Rare (1e-4 to 1e-3),Shallow zero,0.0,-8.0,1.0,82.0,0.0020778195,0.8912387,0.0024632458,0.01316057,-0.14628341151355775,-0.16933108742108574,-0.11604336992048975,-0.451647508089934,0.04908107383304529,0.1153660536593349,1.2874231199947992,0.058687783359139094,0.05168896674160181,-1.8432948122986987e-05,-4.971818744832586,0.6789231876947301,-4.2928955571378555,Random Forest
SRS2822089,1,21282,2000,9,0.0045,0.0,0.00575839255084538,-2.2396979783082402,0.0045,0.00425079909483278,0.00468767813368216,0.0,Common (1e-3 to 1e-2),Detected in shallow,2.3025851,-2.3467865,0.2735043,116.0,0.0059784423,1.0,0.009820049,0.063084744,0.18618646410228964,0.2560647544290541,0.21088839719593439,0.8343223375605977,0.24395059007345937,0.0747579480731802,0.7818821134823183,-0.004424315962320295,0.0038655216122547654,-0.0010332024239816731,-4.971818744832586,2.586460608142787,-2.3853581366897987,Random Forest
SRS2822230,2,121481,2000,0,0.0,1.0,0.0,-8.0,0.0,2.746606250722175e-08,2.2921232588851864e-08,0.0,Reference zero,Shallow zero,0.0,-8.0,1.0,94.0,0.0008315501,0.3323263,0.0020638965,0.011999596,-0.19374095641639513,-0.22956167951673503,-0.1846832703968513,-0.7081851303290125,0.08215431391140424,-0.05076394280564604,-1.0729884274468047,-0.08414545137974071,-0.0255654479097428,-1.3455759449117023e-05,-4.971818744832586,-2.467493448048973,-7.439312192881559,Random Forest
SRS2822023,4,76191,2000,0,0.0,1.0,7.253577827263298e-06,-5.13884940576149,0.0,1.036114434668527e-06,1.3175245352316093e-06,0.0,Very rare (<1e-4),Shallow zero,0.0,-8.0,1.0,76.0,0.0002196381,0.6797583,0.000464206,0.003358246,-0.168685500416047,-0.19937578047194784,-0.14637213229332002,-0.5599131051869931,-0.1563845115030799,0.009163789419980332,0.12964228165822225,0.026311563972859095,0.04672596118018331,-1.15303342960907e-05,-4.971818744832586,-1.018898963974439,-5.990717708807025,Random Forest
SRS2821932,5,162670,2000,0,0.0,1.0,0.0,-8.0,0.0,6.67007123313954e-08,5.026877076666183e-08,0.0,Reference zero,Shallow zero,0.0,-8.0,1.0,95.0,8.661241e-05,0.25075528,0.00042240985,0.0052573383,-0.19098981835772696,-0.22757174516238732,-0.17321564626081346,-0.6811472796975601,0.07679216500846268,-0.044961910927687865,-0.9449765123029609,0.02658419009164553,0.0019712575872691636,-9.310555086771428e-06,-4.971818744832586,-2.1575246105768464,-7.129343355409432,Random Forest
SRS2822000,1,191749,2000,0,0.0,1.0,5.747346641633779e-05,-4.240457050557032,0.0,9.220805639590672e-07,6.523937651319724e-06,0.0,Very rare (<1e-4),Shallow zero,0.0,-8.0,1.0,111.0,0.000106297426,0.8187311,0.00020665507,0.0019332344,-0.15174247795510928,-0.17851274399600736,-0.12207116026170386,-0.4911444676724482,0.02807574622579117,-0.36154819004269256,0.33691170720017216,-0.03575442995867568,-0.09800304767722638,-9.220456728950326e-06,-4.971818744832586,-1.073798284594629,-6.0456170294272145,Random Forest
SRS2822243,4,150643,2000,0,0.0,1.0,0.00022229061933586402,-3.6530593273425143,0.0,2.7535748853822193e-07,1.5108521632693756e-07,0.0,Rare (1e-4 to 1e-3),Shallow zero,0.0,-8.0,1.0,78.0,0.00023797093,0.36555892,0.000909429,0.007656417,-0.1840621245785619,-0.22029651154419916,-0.1672084724445106,-0.6427322956701768,0.15223009899592024,0.0426430921001799,-0.6194062617859897,0.012217861313093265,0.04334912379580665,-1.1331256308973319e-05,-4.971818744832586,-1.5832768210747472,-6.555095565907333,Random Forest
SRS2821892,4,145222,2000,0,0.0,1.0,0.0,-8.0,0.0,3.133656612061036e-05,2.9611129157730953e-05,0.0,Reference zero,Shallow zero,0.0,-8.0,1.0,113.0,0.0007604187,0.6918429,0.0026780718,0.031470962,-0.14592960713623213,-0.1733038937590894,-0.1195975742860468,-0.44750690334323967,0.8789486116683153,0.13874716895697117,0.45529956652209297,-0.09016266261084885,-0.034989326113357484,-1.3532340555055207e-05,-4.971818744832586,0.46149184755801004,-4.510326897274576,Random Forest
SRS2822025,2,219738,2000,2,0.001,0.0,0.00024228914786906695,-3.6156481132104625,0.001,0.0004675149007296035,0.000524560001669155,0.0,Rare (1e-4 to 1e-3),Detected in shallow,1.0986123,-2.9999957,0.7941176,67.0,0.00020342889,0.6797583,0.00060650357,0.005251475,0.10197500949363697,0.11868033562932365,0.31960379132826217,1.3031640849417796,-0.22413786067849042,-0.06077353041715937,0.08301378870511367,-0.006061268272338069,-0.004146646796641965,-3.93780712671345e-05,-4.971818744832586,1.6312783258622192,-3.3405404189703667,Random Forest
SRS2822268,2,58120,2000,88,0.044,0.0,0.048637215874980384,-1.3130312039151373,0.044,0.045034788380575695,0.045107566335382966,0.0,Dominant (>=1e-2),Detected in shallow,4.4886365,-1.3565472,0.077922076,76.0,0.033133868,1.0,0.024756478,0.12525266,0.5782058135660307,0.687461235388476,0.27979420059559595,1.1213198647771894,-0.03118402929846016,0.07339847478447925,0.8850124741712831,0.00618727114711193,0.014409127149803946,-0.00042096548556332455,-4.971818744832586,3.614183466795947,-1.3576352780366387,Random Forest
SRS2822185,2,184673,2000,0,0.0,1.0,0.0,-8.0,0.0,4.2111606969914704e-08,3.785373854297244e-08,0.0,Reference zero,Shallow zero,0.0,-8.0,1.0,114.0,0.00011717566,0.1389728,0.0008720867,0.011156369,-0.19174055472491483,-0.22684914365960182,-0.17303382564561037,-0.6718220950548504,0.5159961483910168,-0.07273434230003728,-1.4317816390370188,-0.04573155525591786,-0.024932541108775217,-9.289471004365649e-06,-4.971818744832586,-2.322638837866714,-7.2944575826993,Random Forest
SRS2822129,5,189417,2000,0,0.0,1.0,0.00017614247969468638,-3.754111238885582,0.0,3.57868481829101e-05,1.5410097782535995e-05,0.0,Rare (1e-4 to 1e-3),Shallow zero,0.0,-8.0,1.0,102.0,0.0001201573,0.4954683,0.00021578823,0.0018350831,-0.15374971151889086,-0.17933176846999876,-0.130091317534472,-0.4988093640172807,0.736499012644762,0.2078885459954344,0.07882588636453665,0.3432153256386852,0.09541776632430622,-8.96132330647419e-06,-4.971818744832586,0.4998554141037756,-4.47196333072881,Random Forest
SRS2821844,2,258109,2000,23,0.0115,0.0,0.01064154564089145,-1.9729948798538783,0.0115,0.010772931875271018,0.010678805298149368,0.0,Dominant (>=1e-2),Detected in shallow,3.1780539,-1.9393017,0.2038835,102.0,0.0034453676,0.8066465,0.027661143,0.4874152,0.4489295958366571,0.5581278986095883,0.34481482488408594,1.3640821243293366,0.11814118874915025,0.0070423426182886755,0.23305157400769097,-0.05587215226362919,-0.029000065862805367,0.00027864589326764014,-4.971818744832586,2.989595976801631,-1.9822227680309545,Random Forest
SRS2822230,1,131147,2000,0,0.0,1.0,0.0,-8.0,0.0,0.000237814000035173,4.1596177976326676e-05,0.0,Reference zero,Shallow zero,0.0,-8.0,1.0,105.0,0.0017128239,0.7975831,0.0018259292,0.009078717,-0.13914931805916955,-0.1646709081932375,-0.1122847946821164,-0.4371705830094796,0.7140949829038743,0.28810300166984315,0.9612265058236129,0.09406636511507767,0.12837563939448746,-1.3028357821105405e-05,-4.971818744832586,1.3325778626050715,-3.639240882227514,Random Forest
SRS2822262,5,254706,2000,1,0.0005,0.0,0.000316641071513386,-3.4994190380280616,0.0005,6.280332953710907e-05,8.543749210796325e-05,0.0,Rare (1e-4 to 1e-3),Detected in shallow,0.6931472,-3.3010213,0.78125,63.0,0.002394805,0.43202418,0.02663624,0.37152678,-0.07337716458982455,-0.05188437546276822,0.3304997036321601,1.2887213700150895,-0.2615966625502469,0.06341557513412487,-0.33730213819172333,-0.080581134824699,-0.11249501243263443,-6.0294248956113234e-05,-4.971818744832586,0.7653398664805219,-4.206478878352064,Random Forest
SRS2821892,4,26279,2000,0,0.0,1.0,0.0,-8.0,0.0,4.1950361270200106e-05,2.944239436522841e-05,0.0,Reference zero,Shallow zero,0.0,-8.0,1.0,113.0,0.000125958,0.73413897,0.00025362414,0.0020910723,-0.140350364642539,-0.1643809907562301,-0.10428811717696007,-0.4206950401930905,0.7505306792635071,-0.07192810276197395,0.601888158794693,0.10056054778279397,0.03681301052093796,-9.21726446211033e-06,-4.971818744832586,0.5881405635666764,-4.38367818126591,Random Forest
SRS2821816,2,86908,2000,0,0.0,1.0,2.3469403720682802e-05,-4.629312936560086,0.0,7.684569552365051e-06,9.020783135053564e-06,0.0,Very rare (<1e-4),Shallow zero,0.0,-8.0,1.0,86.0,0.00024435003,0.8549849,0.0004383499,0.0030002962,-0.1547151214462366,-0.18171934987834656,-0.12601615408783143,-0.4884681523336217,-0.12401588406582856,-0.0031975636257257915,0.8909643343709692,0.022283856691018962,0.011686443373158235,-9.867182718612476e-06,-4.971818744832586,-0.15320745818516288,-5.1250262030177485,Random Forest
SRS2822122,4,11043,2000,0,0.0,1.0,3.804595951909906e-05,-4.4195773235558145,0.0,7.742990514028693e-06,4.286427252788072e-06,0.0,Very rare (<1e-4),Shallow zero,0.0,-8.0,1.0,90.0,0.00011438911,0.72507554,0.00027012246,0.003013561,-0.1551548150400206,-0.183141583318446,-0.1234366854704444,-0.48114509396033334,0.1976664329551072,-0.051936297659669395,0.4969883825691906,0.1192178318230946,0.03636863960629693,-9.42915139627865e-06,-4.971818744832586,-0.14458261764662073,-5.116401362479206,Random Forest
SRS2821991,5,112467,2000,0,0.0,1.0,3.842865240323185e-05,-4.41523184639629,0.0,2.813892459064548e-05,2.6995910673736373e-05,0.0,Very rare (<1e-4),Shallow zero,0.0,-8.0,1.0,99.0,0.00029495728,0.7613293,0.00051007455,0.004944688,-0.1479062853776971,-0.17317298870045653,-0.1186014298190833,-0.4660540441335846,0.39396961801692204,0.07335919279518677,0.7505868895693754,0.056909413515150206,0.043146439578697425,-9.044158706463419e-06,-4.971818744832586,0.41222776128580385,-4.559590983546782,Random Forest
SRS2821928,5,71581,2000,0,0.0,1.0,0.0,-8.0,0.0,5.721504641358581e-07,3.927984860066357e-07,0.0,Reference zero,Shallow zero,0.0,-8.0,1.0,108.0,9.82684e-05,0.34743202,0.00092708867,0.015995827,-0.177826553712425,-0.2112877930058929,-0.15256575570523986,-0.5952524241059162,0.48043878207579493,0.011721921261301036,-0.7592586358611703,0.014493530160578602,0.11552000678426064,-9.034914438321663e-06,-4.971818744832586,-1.2740259570231476,-6.2458447018557335,Random Forest
SRS2822089,3,11812,2000,0,0.0,1.0,3.769815090569807e-05,-4.423564763567361,0.0,3.3509986233098776e-07,3.808753688343268e-07,0.0,Very rare (<1e-4),Shallow zero,0.0,-8.0,1.0,115.0,0.00015262818,0.6344411,0.00022379225,0.0014181123,-0.16222700865479617,-0.1905407482103628,-0.13425430994859344,-0.5312796308691077,0.1515530357050606,-0.13663741613843466,-0.07069444748008885,-0.08761913403399094,-0.3403019165193348,-9.285824072697047e-06,-4.971818744832586,-1.5020108619737216,-6.473829606806307,Random Forest
SRS2822116,1,57104,2000,1,0.0005,0.0,0.00027433973811106534,-3.5616954500367863,0.0005,0.00030440098524261435,0.0002828234722923399,0.0,Rare (1e-4 to 1e-3),Detected in shallow,0.6931472,-3.3010213,0.8428571,69.0,0.0009905924,0.7945619,0.0049250983,0.04493171,-0.06647164233842205,-0.060046732717386295,0.2609914623886144,1.043038412421114,-0.06257510032395622,0.11844048223886194,0.25401436521473175,-0.023661449760172204,-0.021679810249712148,-3.577516488345891e-05,-4.971818744832586,1.4420142117087897,-3.529804533123796,Random Forest
SRS2821870,4,149360,2000,12,0.006,0.0,0.00445329422686238,-2.3513176350878524,0.006,0.005399238030201121,0.005473534697703107,0.0,Common (1e-3 to 1e-2),Detected in shallow,2.5649493,-2.221848,0.31,99.0,0.0036443758,0.9818731,0.0039649075,0.022232069,0.2692780814722305,0.3453578134284526,0.2483567069489252,0.975558874680181,0.15682211218107592,0.04583011175143198,0.6563323355523226,-0.000421402846991486,0.0012796405909855913,-5.809410003511338e-05,-4.971818744832586,2.698336179658579,-2.2734825651740067,Random Forest
SRS2822129,1,78621,2000,1,0.0005,0.0,0.0015461395439866914,-2.8107485033107618,0.0005,0.0002087284573638792,0.00023544270729326938,0.0,Common (1e-3 to 1e-2),Detected in shallow,0.6931472,-3.3010213,0.94495416,108.0,0.00013518828,0.5679758,0.00035417997,0.0035969252,-0.07549101260613468,-0.07620364452055531,0.2555019529008467,0.9748527139273764,0.27362349957802196,-0.05912159608293369,-0.03574304956063134,0.022896084411777082,-0.00802309567994611,-1.570135469707556e-05,-4.971818744832586,1.272276151013124,-3.6995425938194617,Random Forest
SRS2822230,3,262354,2000,0,0.0,1.0,3.7644224434866085e-05,-4.424186293146339,0.0,1.5980392378956e-08,8.667183321809333e-08,0.0,Very rare (<1e-4),Shallow zero,0.0,-8.0,1.0,96.0,0.00025522517,0.50453174,0.00059355877,0.0035999343,-0.185306422145265,-0.21977579140748318,-0.16625427950973726,-0.644845529107132,-0.11834853060689884,-0.3786049381511665,-0.6223649151649292,-0.1636279804688391,-0.12406456516884407,-9.233048257312688e-06,-4.971818744832586,-2.6232021847785525,-7.595020929611138,Random Forest
SRS2821870,1,4843,2000,0,0.0,1.0,0.00012108654997511,-3.9168682296737565,0.0,6.107105651293587e-06,4.799817861826865e-06,0.0,Rare (1e-4 to 1e-3),Shallow zero,0.0,-8.0,1.0,91.0,0.0002651976,0.7945619,0.00094802177,0.00783778,-0.15694120166737732,-0.1857025064596781,-0.12659640101190067,-0.4935860789470904,0.019497981482486482,0.04608947713947638,0.6822226225410085,-0.03751987727653247,-0.004142457404771922,-9.469993363732216e-06,-4.971818744832586,-0.2566879115977432,-5.228506656430329,Random Forest
SRS2822000,2,9456,2000,0,0.0,1.0,7.663128855511705e-05,-4.115537202159254,0.0,6.959302600044778e-06,1.1329004006862317e-05,0.0,Very rare (<1e-4),Shallow zero,0.0,-8.0,1.0,103.0,0.00011792643,0.6918429,0.0002351788,0.0014995105,-0.15230888857526345,-0.17822245189902491,-0.12236888194682952,-0.48806726180059284,0.3962614314834242,-0.11047191043551573,0.3756287786877275,0.08507412315709977,-0.003698501522335386,-8.963864840679593e-06,-4.971818744832586,-0.19818252671615114,-5.1700012715487365,Random Forest
SRS2822053,5,157587,2000,0,0.0,1.0,0.0,-8.0,0.0,9.308117408882535e-07,1.6193488792147485e-06,0.0,Reference zero,Shallow zero,0.0,-8.0,1.0,64.0,0.00065411127,0.8036254,0.001915937,0.02106427,-0.1688836015652033,-0.1981742314377002,-0.14410747050170555,-0.5274208836849482,-0.36010106520352114,0.021360683253103627,0.5064405861531981,-0.12587921770841215,-0.0632548856849316,-1.5100457489375833e-05,-4.971818744832586,-1.0600351868376097,-6.031853931670195,Random Forest
SRS2821824,1,189417,2000,0,0.0,1.0,0.0002314656059255195,-3.635494770391835,0.0,4.76437066783981e-05,4.480637865440566e-05,0.0,Rare (1e-4 to 1e-3),Shallow zero,0.0,-8.0,1.0,114.0,0.0001201573,0.4954683,0.00021578823,0.0018350831,-0.14681642566468142,-0.1727471780082669,-0.11976678832920602,-0.4687565976429299,1.034706975692356,0.12428406901353732,0.06548937488731857,0.30182053607860737,0.01907938707742232,-9.25112954875292e-06,-4.971818744832586,0.6372841019746085,-4.334534642857977,Random Forest
SRS2821901,1,192431,2000,1,0.0005,0.0,0.0007891446491893332,-3.102837880557126,0.0005,0.00028820602158959177,0.00020708047517296315,0.0,Rare (1e-4 to 1e-3),Detected in shallow,0.6931472,-3.3010213,0.9404762,83.0,0.00016615065,0.6978852,0.00025861867,0.0016578492,-0.03347296125169273,-0.021495940056158718,0.2863408905979555,1.106933620931077,-0.013666987644877886,-0.05166689948481545,0.14953111155047344,0.012932528692268195,-0.019880570531044663,-1.8505285506119397e-05,-4.971818744832586,1.4155362875176785,-3.556282457314907,Random Forest
SRS2822133,1,146804,2000,0,0.0,1.0,0.0,-8.0,0.0,1.7822040408697238e-06,2.0436068671149956e-06,0.0,Reference zero,Shallow zero,0.0,-8.0,1.0,109.0,0.00011880644,0.6978852,0.00040704882,0.0048127845,-0.1564259502790859,-0.18531000536863781,-0.12507132424514414,-0.49036518344579855,0.2777381302051476,-0.2869334300962229,0.31522209618773783,-0.08161589123774679,-0.0557651719641397,-9.047722640212335e-06,-4.971818744832586,-0.7885357779665306,-5.760354522799116,Random Forest
SRS2822262,2,254096,2000,1,0.0005,0.0,4.74961607270079e-05,-4.323250066243576,0.0005,0.00014715740651152082,0.00014999671650538902,0.0,Very rare (<1e-4),Detected in shallow,0.6931472,-3.3010213,0.96825397,62.0,0.00011319857,0.7824773,0.00015489296,0.0012609025,-0.0681443389961507,-0.064155682393105,0.24980582528968,0.9604312832042226,-0.14138021574782225,-0.10106056047344587,0.2559082140347866,0.01681336977790906,0.019833363928255906,-1.3171181690118915e-05,-4.971818744832586,1.1280380874426401,-3.843780657389946,Random Forest
SRS2821928,1,114712,2000,2,0.001,0.0,0.0006894671861721744,-3.161480099442379,0.001,0.0009935457898599888,0.0007929732663845207,0.0,Rare (1e-4 to 1e-3),Detected in shallow,1.0986123,-2.9999957,0.5648148,107.0,0.0020879398,0.72507554,0.0056613046,0.056530975,0.08892932350990077,0.10329400817188435,0.2783004387317012,1.0826970276659307,0.23921562505798857,0.08159928966803308,0.13562358352298068,-0.03434845238268918,-0.015546565834976316,-6.816166610379598e-05,-4.971818744832586,1.95969611644465,-3.0121226283879357,Random Forest
SRS2821931,5,176063,2000,0,0.0,1.0,0.0,-8.0,0.0,2.487977743569781e-08,7.42950189035382e-08,0.0,Reference zero,Shallow zero,0.0,-8.0,1.0,94.0,0.00018996943,0.50755286,0.0003739395,0.0021271715,-0.18112074703135914,-0.21299332242080052,-0.15978857552806247,-0.6284007816848665,-0.23914831501151915,-0.19034788174603545,-0.47565856642726817,-0.08569329666979812,-0.31843418957619907,-9.398354041974883e-06,-4.971818744832586,-2.491595074449951,-7.463413819282536,Random Forest
SRS2822185,2,237932,2000,1,0.0005,0.0,0.00018853126602515763,-3.7245935810251805,0.0005,0.0005747211616959419,0.0005533602448946342,0.0,Rare (1e-4 to 1e-3),Detected in shallow,0.6931472,-3.3010213,0.7826087,114.0,0.00034817832,0.72205436,0.000545729,0.0029964757,-0.06609987138905934,-0.06170331996343295,0.2050211363625418,0.8086640761500021,0.47696762726780983,0.060451913929938594,0.233133761536143,0.05630157844809938,0.004419352491681063,-1.4246113237992375e-05,-4.971818744832586,1.7171420087204856,-3.2546767361121,Random Forest
SRS2821932,1,44470,2000,10,0.005,0.0,0.004132190060732188,-2.3838186602480795,0.005,0.004224232755038721,0.004609694156859564,0.0,Common (1e-3 to 1e-2),Detected in shallow,2.3978953,-2.3010292,0.3207547,105.0,0.005257806,0.95468277,0.04177827,0.58801854,0.26333373540074184,0.34721858230436775,0.26821804125421383,1.0555013046367618,0.15286067512672197,0.04821580553421244,0.5100094487893359,-0.027312553625886568,-0.032483910354056976,-0.00018524353839831728,-4.971818744832586,2.5853758855280136,-2.386442859304572,Random Forest
SRS2822183,1,148378,2000,21,0.0105,0.0,0.011041535014649278,-1.9569701526585033,0.0105,0.01042062742082148,0.00999429970029728,0.0,Dominant (>=1e-2),Detected in shallow,3.0910425,-1.9788103,0.19491525,117.0,0.00092931103,0.71299094,0.003108065,0.04048689,0.41910641245897035,0.5061355584001637,0.31612403547088974,1.2103326440914148,0.32205419945839286,0.048172832211307415,0.1781177586698037,-0.029205576049318126,0.007226459245741073,-1.0960682949790802e-05,-4.971818744832586,2.978053363274416,-1.9937653815581697,Random Forest
SRS2822120,3,66728,2000,1,0.0005,0.0,0.0004953819394753355,-3.305051064100328,0.0005,0.0003481922193323216,0.00044733146840373873,0.0,Rare (1e-4 to 1e-3),Detected in shallow,0.6931472,-3.3010213,0.77884614,103.0,0.00038362664,0.6978852,0.00076735264,0.0055927797,-0.0701191818211729,-0.06466910310399883,0.23504556337388974,0.9272217141306786,0.20092173024209176,0.08466299787315323,0.14857710762810136,0.019295035340872544,0.0205007999651227,-1.5876646350619055e-05,-4.971818744832586,1.5014207869823875,-3.4703979578501984,Random Forest
SRS2821916,5,250391,2000,0,0.0,1.0,0.0,-8.0,0.0,1.1169728235290724e-08,1.3716170198912876e-08,0.0,Reference zero,Shallow zero,0.0,-8.0,1.0,59.0,0.00019800504,0.20845921,0.00077785284,0.0046076537,-0.2037863185223085,-0.2417208783954851,-0.18610150723324578,-0.7323148872236059,-0.258232273749388,-0.03284879527067715,-1.0683408112005484,-0.0006121691859915457,0.01866888833292325,-8.911922210316043e-06,-4.971818744832586,-2.705297664370538,-7.677116409203124,Random Forest
SRS2822149,5,67192,2000,0,0.0,1.0,1.0888146075367749e-05,-4.962647375244445,0.0,8.359487116926996e-06,8.978455726462526e-06,0.0,Very rare (<1e-4),Shallow zero,0.0,-8.0,1.0,94.0,0.00011505669,0.7643505,0.00027008518,0.003118016,-0.1494089884933262,-0.17850346736794537,-0.1173847440985349,-0.4607666390729998,0.21819876634598823,-0.13413418120538284,0.5987826165660113,0.10838841948456428,0.0016943379949874045,-9.390227085399211e-06,-4.971818744832586,-0.11314327007372345,-5.084962014906309,Random Forest
SRS2822053,3,228316,2000,2,0.001,0.0,0.0011450282353553491,-2.9411800110301254,0.001,0.0008473526319155278,0.00092318670851189,0.0,Common (1e-3 to 1e-2),Detected in shallow,1.0986123,-2.9999957,0.6119403,66.0,0.0015487785,0.9879154,0.0037244235,0.05982749,0.02440897415250027,0.034351195995590535,0.21760815269054393,0.8516444796809868,-0.16681223208449375,0.13604757389035507,0.7673367595703361,0.011618310025743905,0.012111009922963527,-0.0002835100874084552,-4.971818744832586,1.8880307137571182,-3.0837880310754677,Random Forest
SRS2822253,2,146804,2000,0,0.0,1.0,9.270847819033051e-06,-5.032412348532296,0.0,1.819054277697056e-06,1.6250459660901313e-06,0.0,Very rare (<1e-4),Shallow zero,0.0,-8.0,1.0,108.0,0.00011880644,0.6978852,0.00040704882,0.0048127845,-0.15715654539758891,-0.18341255629661937,-0.12556083729750667,-0.48866581606766163,0.283895814091217,-0.2962869709115434,0.3475540561691706,-0.08092928923720419,-0.0758503276254729,-9.011773787416532e-06,-4.971818744832586,-0.776421484346997,-5.748240229179583,Random Forest
SRS2822060,3,250391,2000,0,0.0,1.0,4.032705239492282e-05,-4.3942958407635855,0.0,9.117078803699518e-08,4.9232378932917147e-08,0.0,Very rare (<1e-4),Shallow zero,0.0,-8.0,1.0,83.0,0.00019800504,0.20845921,0.00077785284,0.0046076537,-0.19332243050634612,-0.22972444804304254,-0.1779664999266779,-0.6850216272700866,0.1713817110913294,-0.005767856327970602,-0.9819696419373632,0.025025627704692622,0.04487213538282432,-1.0801146504707743e-05,-4.971818744832586,-2.032503830979145,-7.004322575811731,Random Forest
SRS2821970,3,264947,2000,0,0.0,1.0,0.0003466972273852288,-3.4600371050387064,0.0,5.891979142769395e-05,7.473040025075303e-05,0.0,Rare (1e-4 to 1e-3),Shallow zero,0.0,-8.0,1.0,116.0,0.0022047001,0.8429003,0.007056937,0.059745472,-0.13825116427963005,-0.1638276021769836,-0.1091729199488258,-0.42899898395486125,0.6720960879066745,0.11163171545494957,0.7426944910237854,-0.02312309244031866,0.07235692021294181,-1.903926803996731e-05,-4.971818744832586,0.735386412529692,-4.236432332302893,Random Forest
SRS2822120,4,241327,2000,1,0.0005,0.0,0.00017613580070234151,-3.7541277058948284,0.0005,0.00033536953501254953,0.0003278376436115192,0.0,Rare (1e-4 to 1e-3),Detected in shallow,0.6931472,-3.3010213,0.8598131,106.0,0.00018687687,0.5558912,0.00027481955,0.001330833,-0.0544915488845853,-0.04740363033651202,0.2419141908728881,0.9338866856868119,0.27757649723076483,0.014138165878744249,-0.011766464413620904,0.10853093194880958,0.01696806869905016,-1.4708679493752301e-05,-4.971818744832586,1.4793381880028567,-3.492480556829729,Random Forest
SRS2821905,2,62872,2000,0,0.0,1.0,2.2132871002250174e-05,-4.654766070015628,0.0,4.888479849346083e-05,1.1935508307823125e-05,0.0,Very rare (<1e-4),Shallow zero,0.0,-8.0,1.0,79.0,0.0038796188,0.83987916,0.004543477,0.020847745,-0.15017319968185375,-0.17550369319563625,-0.12043421396562372,-0.46084405779924503,0.15177492973753576,0.1507289029701381,1.1094852692948376,0.0622154406912497,0.09587588136399719,-3.836385919323662e-05,-4.971818744832586,0.6630868955562063,-4.30873184927638,Random Forest
SRS2822268,3,189462,2000,1,0.0005,0.0,5.541650118683675e-05,-4.256282535501151,0.0005,9.32178309294692e-05,0.00010729535603213773,0.0,Very rare (<1e-4),Detected in shallow,0.6931472,-3.3010213,0.9736842,75.0,0.00014426623,0.87009066,0.00016667676,0.0009350449,-0.10143598507128541,-0.10258281702473383,0.22430635553549305,0.8767413385077348,-0.16483174580622464,-0.1255774030014391,0.35667295592370624,-0.02263565073119307,-0.014293873458637661,-2.1130814320688005e-05,-4.971818744832586,0.9263420440590998,-4.045476700773486,Random Forest
SRS2822136,3,155391,2000,0,0.0,1.0,0.0,-8.0,0.0,3.854989609297686e-09,3.78977936031385e-08,0.0,Reference zero,Shallow zero,0.0,-8.0,1.0,50.0,8.24251e-05,0.3897281,0.00037147367,0.003861107,-0.19911702284142024,-0.23584257362339517,-0.17873354975796227,-0.7024837908151105,-0.6566398790679648,-0.15228784023580916,-0.7105897219538626,-0.048315687673756144,-0.003917884676781033,-1.058577798696744e-05,-4.971818744832586,-2.8879385364240493,-7.859757281256635,Random Forest
SRS2821844,3,213034,2000,0,0.0,1.0,0.0,-8.0,0.0,6.396800401778325e-05,1.7133862886950664e-05,0.0,Reference zero,Shallow zero,0.0,-8.0,1.0,102.0,0.002059268,0.7915408,0.021408608,0.27548972,-0.1439970202903497,-0.16990584324069194,-0.1137375820620848,-0.43668121577997054,0.5568863529632628,0.16230278583569727,0.8023509260021344,0.006709132106288301,0.09927112237222928,-1.6130680404843358e-05,-4.971818744832586,0.7631825272261101,-4.208636217606475,Random Forest
SRS2822089,5,80933,2000,0,0.0,1.0,1.8849075452849035e-05,-4.724479601925729,0.0,9.35357160076146e-07,6.049165050756872e-07,0.0,Very rare (<1e-4),Shallow zero,0.0,-8.0,1.0,113.0,8.703334e-05,0.5347432,0.00016003146,0.0009555507,-0.160247436180843,-0.18864369924616856,-0.1311366046198926,-0.5358017945403825,0.4422772903577859,-0.1977527555602881,-0.3316524081694133,0.042049920977057106,-0.004757074475898549,-9.217698755021433e-06,-4.971818744832586,-1.0656737791567983,-6.037492523989384,Random Forest
