depth,method,sample_id,composition_RMSE_RA,composition_Spearman,Bray_Curtis,Jensen_Shannon_distance,RAD_MAE_log10_RA_specific,RAD_RMSE_log10_RA_specific,RAD_head_MAE_log10,RAD_middle_MAE_log10,RAD_tail_MAE_log10,Shannon_absolute_error,Simpson_absolute_error,true_richness_1read,predicted_richness_1read,richness_1read_absolute_error,true_richness_fixed,predicted_richness_fixed,richness_fixed_absolute_error
500,Random Forest,SRS2822053,0.002048899670135084,0.8505923237395482,0.07169245975892291,0.12110023694550731,0.7879073850503068,0.9437174994075785,0.04986513540772121,0.7154351280916844,0.9285088538584688,0.11943722610773869,0.00763898339596889,26.0,25.0,1.0,87.0,56.2,30.8
500,Random Forest,SRS2822060,0.0026121946863500722,0.7641844883221575,0.09856313033113887,0.1676957687571712,0.8624001392643109,0.9976100817178846,0.0701528326116841,0.6901570600784833,1.0981082181120945,0.23178608343556545,0.02564784317804525,36.0,29.6,6.4,110.0,61.2,48.8
500,Random Forest,SRS2822063,0.0024899087832976714,0.8046949315346659,0.09204084498611718,0.16160352485944407,0.8701310185407227,0.9830448097816598,0.04637184074272033,0.7861955183555894,1.02979650147363,0.22833061914544972,0.02204953428412233,36.0,30.2,5.8,107.0,57.4,49.6
500,Random Forest,SRS2822068,0.0027828151044940533,0.8107529815494896,0.0996197247710463,0.15918360190803343,0.8813296557302722,1.0075229299213027,0.056898045086095625,0.6693998024906554,1.1559565392553952,0.24134203413728345,0.011760401786729458,35.0,33.0,2.8,132.0,68.8,63.2
500,Random Forest,SRS2822077,0.002519220522442791,0.8653289076591782,0.07900995409465691,0.11495604691438824,0.7270782854197159,0.8906732552631803,0.056943523319212916,0.6667835206448776,0.8497976168499373,0.14701854868237793,0.015375050593431005,29.0,25.8,3.2,79.0,54.8,24.2
500,Random Forest,SRS2822080,0.002377900347866964,0.6670099111278736,0.09791444170713068,0.17388075822924903,0.8332108441073848,1.024244832495036,0.05804296014407787,0.4736732485742355,1.2352932723144874,0.16611412269394793,0.012034504465483997,36.0,31.8,4.2,129.0,77.0,52.0
500,Random Forest,SRS2822089,0.0026084241084272084,0.8482706790282432,0.10316402378288705,0.1649272777841218,0.7140265014373031,0.8476706310853643,0.0443097130985511,0.43115911876633567,1.0364926421687524,0.2564672304419785,0.010236630284984583,47.0,38.0,9.0,153.0,94.4,58.6
500,Random Forest,SRS2822111,0.002477900997290033,0.7660809810912588,0.08230271689880002,0.12704414442849205,0.8092931921690871,0.9760259262721245,0.054897941286259765,0.6297305660237212,1.0476969531300988,0.16032211890031337,0.009769853740920476,30.0,28.0,2.0,91.0,58.8,32.2
500,Random Forest,SRS2822116,0.002747969603956121,0.8083973822894144,0.08872781306915718,0.13993860610978082,0.74147247909067,0.8708352593917388,0.047011617025974575,0.5693112181301887,0.9670974787468584,0.15611547595440153,0.01315885377719428,33.0,30.0,3.0,88.0,60.4,27.6
500,Random Forest,SRS2822120,0.002672365040148202,0.8842470853883608,0.10553256968892506,0.15255779897802757,0.6981382022871233,0.8583806415232491,0.04706306415991138,0.36183878295183647,1.0666587581916622,0.19985537876401072,0.009354732187517945,45.0,41.8,3.2,151.0,92.4,58.6
500,Random Forest,SRS2822122,0.0025065863633452956,0.8002828816959345,0.09273919815869533,0.14712857284824596,0.8621671345726959,1.10819036433471,0.05068180073358747,0.5071826720585922,1.2638800327342412,0.13544702275834544,0.003983314617042355,36.0,33.2,3.6,128.0,77.0,51.0
500,Random Forest,SRS2822125,0.002571764349313202,0.7535430349992753,0.08210205450807911,0.13780356612575892,0.8105064339424823,0.9475628195720385,0.04301365258813666,0.6556149118139395,1.0281051715823277,0.16037371091003436,0.011807909025560748,27.0,24.6,2.4,96.0,59.4,36.6
500,Random Forest,SRS2822129,0.0030096354255723665,0.8013603208420191,0.1307974746497042,0.18651134110627215,0.6865656773793127,0.8803023541774945,0.04318718331974035,0.35529169287763074,1.0497873675837708,0.21285059020316535,0.010671205374311677,51.0,46.8,4.6,156.0,97.0,59.0
500,Random Forest,SRS2822133,0.0027539461460295046,0.7930956036464683,0.12865099407326444,0.18542744226228938,0.6670065112536876,0.8820403200118259,0.050214150896465026,0.2765250614753866,1.0806536447920359,0.1412712097437649,0.006607695440816031,48.0,47.0,1.8,149.0,102.4,46.6
500,Random Forest,SRS2822136,0.002494610055717129,0.7587616317910142,0.07691629425751957,0.12434365505007158,0.6205896153464675,0.7941433837687691,0.037203483309072846,0.5286778507738779,0.762809779738289,0.0692212528952962,0.006344737862222227,26.0,25.0,1.8,68.0,57.0,11.0
500,Random Forest,SRS2822149,0.0026509355523548776,0.8182371264383995,0.09597861331070755,0.15197021547954326,0.8114265914167007,0.9400625796684018,0.04629256035382978,0.5710932682806977,1.1054796720570288,0.2431290908325824,0.01856447359246336,38.0,34.0,4.0,130.0,73.0,57.0
500,Random Forest,SRS2822153,0.0020224871311856863,0.8695734092536579,0.09442799217590565,0.15589376553143214,0.7288053345698022,0.874117391220743,0.039854001591825096,0.42360211883739646,1.0732898536423057,0.22318042969913562,0.007914287594683133,44.0,41.2,2.8,158.0,90.6,67.4
500,Random Forest,SRS2822168,0.0024141837890407983,0.7289418391718548,0.08312268671958037,0.14136369345331956,0.8119101075481157,0.9837585766412295,0.04972938311079097,0.7043579335302746,0.986471503262439,0.05302543124563064,0.013704049583381273,33.0,28.4,4.6,90.0,59.2,30.8
500,Random Forest,SRS2822180,0.0024345249248401988,0.7503467145350933,0.08356896011559897,0.1423659589896769,0.7853410412011508,0.9358264159783953,0.05642269487891155,0.6387130824157782,0.9915735278446277,0.11850412559899937,0.012676616321402757,32.0,25.4,6.6,93.0,59.8,33.2
500,Random Forest,SRS2822183,0.002404132355615281,0.8655545938403483,0.10632153203283319,0.15943542022481144,0.7203964946563335,0.8811885105626527,0.05121391824829349,0.34497479116643825,1.1258882087598974,0.22266933806697525,0.006073245164217989,49.0,43.4,5.6,167.0,97.4,69.6
500,Random Forest,SRS2822185,0.0028172586408484997,0.8502572790421642,0.1159406264216341,0.16507082406610613,0.6658145624469987,0.8090588798753009,0.044418318330751765,0.35200298878271263,1.0111111811181783,0.22571928891826784,0.008838318437181502,49.0,42.4,6.6,156.0,94.0,62.0
500,Random Forest,SRS2822218,0.002454058026073594,0.8094787514585416,0.07707299005929127,0.12190378870702039,0.7186637967863494,0.9073208759949644,0.055654592307918985,0.720326136123958,0.7850387020913272,0.10786666788180863,0.009577875051396045,29.0,25.0,4.0,84.0,56.0,28.0
500,Random Forest,SRS2822220,0.002850845059132196,0.5971969276564859,0.1161348492751838,0.1858016819797622,1.1986992465837802,1.6209493966961486,0.05194262427877128,1.116932606471574,1.3894806092826513,0.09865149510501406,0.006915569003676181,37.0,34.4,2.6,69.0,70.2,1.6
